clean_text,label_name,pred_name
linh_chi bạn chỉ cần nghe lại các bài hoaprox thôi thì bạn sẽ hiểu bài này nó dở_cỡ nào bài hồng nhan nhạc nó ăn_nhập với bài chứ không như bài này . lệch hoàn_toàn_phần beat lời,Clean,Offensive
thấy ăn_hại thế_thì đừng làm quan,Clean,Offensive
thấy tình_yêu đẹp đấy chứ : ) ),Clean,Hate
hưng quang phùng bao_lâu không dc ck đi xp 🙄,Clean,Hate
chúc ido khoẻ,Clean,Offensive
đây mới cực_kì thuyết_phục : vậy,Clean,Hate
chúng mày cứ mong nhà tiên_tri bị bệnh ak . giờ nhà tiên_tri bị bệnh thì thánh chữa . mong ngài sống để đem tiếng cười mấy bạn trẻ vn .,Clean,Hate
cô minh hiếu mà hết thời mày cũng hết đường làm_ăn luôn nha con bóng đồng tháp bán dồ giả,Hate,Offensive
thế cuối_cùng chu cà_mo nghĩa_là vậy mn,Clean,Hate
phạm đình trường nguyễn ngọc diệu annh sau_này bú ai cũng đừng nhớ tới câu_chuyện cười em 😞 tội em,Clean,Hate
ra những tấm ảnh đầy tính ấu dâm,Offensive,Hate
học_sinh giỏi from cao bằng,Clean,Offensive
nghe rất vô_sinh nhưng lại bầu : ),Clean,Offensive
"vì tết rất ngắn nên ta mới biết quý_trọng cái tết dù nó nhạt chán rất nhiều so với ngày_xưa . chứ nếu_như ngày nào cũng tết , thì hóa ra ngày nào cũng một ngày bình_thường . cũng như việc khỏa thân ra đường thì đó một người bệnh_hoạn , nhưng nếu cả thế_giới đều vậy thì đó lại một điều bình_thường , ai mặc áo_quần mới đứa bệnh_hoạn",Clean,Offensive
phạm văn lộc đấy lúc trước,Clean,Offensive
"thực_ra cảnh_sát hk rất hiền biết luật , họ không bao_giờ đàn_áp nhân_dân , chỉ bọn côn_đồ mang danh công_an bọn cẩu backinh bọn vừa quái_thai vừa mất_dạy để bảo_vệ chế_độ chúng , bọn công_an nó đàn_áp nhân_dân hk xong giờ nó rút về backinh nhận tiền rồi",Hate,Offensive
em đẹp gái chửi quá hay ủng_hộ em nhiều,Clean,Offensive
chắc quảng_cáo sự_kiện liên_quân như năm nào chứ làm del phải táo quan thatk,Clean,Hate
tiền mua sữa tùng sói mang đi chơi gái hết r à,Clean,Offensive
thao my vậy mới thích,Clean,Hate
cố lên nhé các bác,Clean,Hate
này thì anh bar = ) ),Clean,Offensive
chi ba đep qua . luc nay hoa qua . chi goi vê e 10 usd mua xi ke hut nha chi .,Clean,Hate
thì đa_số ông ăn cái gì chả an_toàn : d,Clean,Offensive
chờ em đi kiếm cái nick yahho cái thầy ơi,Clean,Hate
noi hay qua chị ơi triệu like,Clean,Hate
- bão xuyên ơi em bị bóp dua r,Clean,Offensive
nó lại hợp_lý vãi lừ a ưi,Clean,Offensive
hôm_nay tiểu sẽ sống_chết vs concac abe,Hate,Offensive
đúng thế !,Clean,Hate
hôm_nay minh hiếu đẹp quá nha,Clean,Hate
du_học_sinh úc 😂,Clean,Hate
tai_chua cung bon quan chuc an truoc .,Hate,Clean
"cố lên chú ơi , sự chỉ_đạo tận_tình chú sẽ vượt qua dịch_bệnh , việt nam cố lên cố lên",Clean,Hate
"uầy , kiếm tí bánh_mì với nước_lọc mà cũng chụp hình 😞 😞",Clean,Offensive
mai thầy nhớ lập kênh mới ở đâu để bọn em điểm_danh nhé,Clean,Hate
vĩ_đại cái máu lồn = ),Offensive,Clean
noi tum lai hai thang đều ngu,Hate,Offensive
nhìn vậy_mà khá quá nhờ .,Clean,Offensive
"đây clip cũ bạn ơi , chứ lúc này bạn ấy không dám chửi như_vậy nữa , nhưng phải nói . linh cá_lóc này bản_chất nói_năng hàm_hồ , mất_dạy , vơ đũa_cả nắm , trùm lập . không biết thế_nào lẽ_phải . chắc bây_giờ bạn ấy sáng_mắt , dù chút muộn_màng .",Clean,Offensive
anh ba bỏ đi nghe em,Clean,Hate
xin video di_anh dep trai,Clean,Hate
sao đi so_sánh ngừoi dân như chó vậy admin . . coi vậy được không ?,Clean,Offensive
anh độ lấn sang đóng phim rồi à 😂,Clean,Hate
hoàng trường rượu vào ok a ạ 😁,Clean,Offensive
"độc_lập , tự_do , hạnh_phúc hơn 40 năm rồi mà vẫn phải ngửa_tay xin tiền tư_bản a . sao đảng ta tài_tình_thế . ; - )",Hate,Clean
ai rồi cũng phải trưởng_thành thôi,Clean,Hate
đẹp quá chi,Clean,Offensive
em ơi lam ngực sướng không nêu chồng bú con cảm_giác o ?,Offensive,Clean
cởi bố ra rồi ngứa_mắt á 🤦 ‍ ♀ ️,Offensive,Clean
em một cô gái nông_thôn . sống nội_tâm . trầm tính .,Clean,Offensive
st 12h 12 triệu view,Clean,Offensive
chị ngô thị yến ơi 😋,Clean,Hate
trước khi chết vì ô_nhiễm cũng phải quyết_tử giữ nhà ( hà_nội ),Clean,Hate
"vy đỗ page gì hnhu neu , lời tâm_sự du_học_sinh anh hay sao ấy",Clean,Offensive
"nó ra cái luật trưng_dụng lấy đồ dân mà không quyền đòi , chó_đẻ thiệt",Offensive,Hate
có_hậu hoàng kìa,Clean,Hate
quang minh quang,Clean,Offensive
chỉ óc chó mới nghe giặc tàu,Offensive,Clean
cực_kì thuyết_phục : 3,Clean,Hate
bác đinh_la thăng đâu rồi ạ,Clean,Offensive
em chỉ muốn nói anh độ thiếu 1 không_gian live lành_mạnh hơn = ) ),Clean,Hate
dc đấy kaka,Clean,Hate
cực_kì xinh thuyết_phục,Clean,Hate
mui em bị méo roi em oi,Clean,Hate
duy phạm nghe sơ để thág 10 xem phim ma việt nam nhé : ) ),Clean,Hate
"chưa chắc , có_thể tăng chức nhưng lộc giảm . . đơn_cử như phó_chủ_tịch mà sang phó bên hội_đồng nhân_dân chẳng_hạn . .",Clean,Hate
chịu luôn haha,Clean,Offensive
my thsnjs minh hieu chuc nguoi that binh an vui ve,Clean,Offensive
rank việt_nam mà yasuo tt6 tt5 thì del phải người việt nam r,Offensive,Clean
"cũng người phụ_nữ nhưng xem clip cô linh này cảm_thấy rất nhớ cô tuyết lương quá , tôi nói thật tâm đấy chú phúc toàn ngen .",Clean,Hate
tu kim khoa im cmm đi 🤫 🤫,Hate,Clean
nghe không hiểu gì cả nhưng chúc_mừng anh comeback 🥳,Clean,Hate
ok abe,Clean,Offensive
cực_kì thuyết_phục : ( (,Clean,Hate
bản này hay hơn tộc ca : ) ),Clean,Offensive
con nay dien nang qua,Hate,Clean
anh trung trộm vé_số,Clean,Offensive
"người này phụ_nữ thật hay nam chuyển giới vậy mọi người , nhìn lạ lạ .",Clean,Offensive
"face to face 24 / 24 nhàn cư_vi bất_thiện , thấy ngài không phải dương_tính nhưng bề dê tính đấy . ngài biện_giải về cái âm_mưu đảng dân_chủ mỹ tập cận bình cái thuyếtphujc đấy .",Clean,Hate
dm ad,Hate,Offensive
tuổi_thơ ai cũng nhưng mỗi người mỗi khác thoii,Clean,Hate
tối hn a độ không live mik sẽ bao toàn_bộ quán net ủng_hộ mv ms sếp ae ủng_hộ nhá < 3,Clean,Offensive
link mới được cập_nhật nha mấy đứa :,Clean,Hate
"bả chửi người_ta lên mạng câu like , bả mấy người câu like đó , kêu người này người kia ủng_hộ nhiều nhiều , đi mỹ chơi về mỗi đứa ngàn đô , nghe muốn đái ỉa ra một lượt bả coi , lên mạng ngồi bán từng chai dầu thơm kiếm lời mà nói_chuyện chảnh chó .",Hate,Offensive
lúc chửi thì to mòm giờ thì khóc_lóc năn_nỉ các thứ đứa con nik còn thấy nhục dùm,Hate,Offensive
hay qua a lan oi không,Clean,Offensive
bảo đợi để nó xem kèo nào thơm hơn không,Clean,Offensive
nguyễn trọng hiệp hình tay gì thế,Clean,Hate
nguyễn nhân link cái mã tổ nhà mày à,Clean,Hate
mê chị hiêu nha,Clean,Hate
nà ní sống chậm lại thôi các con zời 🤣,Clean,Hate
nát bét bè bẹt 🤣,Clean,Offensive
"dăm_ba game nhảy nhảy , thế anh còn làm người không : vậy",Clean,Offensive
hằng bắp mình ăn tôm ăn cua thì lo gì ăn nhầm mấy con này . ☺ ️,Clean,Offensive
"phim đell hay . net bà này ai dám sửa , bả mà nhiều tiền tẩy được râu rồi",Clean,Offensive
hoá_ra đám con gái toàn nhịn bủm hử nàng : ),Clean,Offensive
xạo tiếng : ) ) haha,Clean,Hate
"do ng ta không biết chữ mà : "" ( thật tôi nghiệp chắc cuộc_sống với họ khó khắn lắm",Clean,Offensive
theo coi lưng còng chưa,Clean,Offensive
một nụ cười = 10 than thuốc_bổ .,Clean,Offensive
chuẩn_bị lên tream thoii anh ưii,Clean,Offensive
như 2 giọt nước ạ,Clean,Offensive
tối qua vừa nghe anh nói trên stream,Clean,Hate
"cười * a \ "" quà tặng cuộc_sống \ "" 🤣",Clean,Offensive
thằng nào edit đấy : ) ),Clean,Offensive
năm nay lại không ăn tết với bố_mẹ : ( (,Clean,Offensive
thằng nào kêu tao dạng háng leo rank ăn ban nha_😣,Clean,Offensive
dkm chung no không tiem cac chau sau nay lay ai giu nuoc,Hate,Clean
thánh vô đjch chém gió,Clean,Offensive
"trần lâm nhã thay_vì an_toàn như mấy bài trc thì lần này với hoaprox thì jack phá_cách vô cùng luôn ra , với người nghe nhạc bình_thường thì họ chủ_yếu nghe lời với cái melody chính bài chứ lần này ôg anh chơi quả pop funk như này thì gấp gắp quá nên họ khó nạp , chỉ riêng trap soul cũng đủ làm_khó con_em bàng_hoàng r",Clean,Offensive
"móa , tài_sản mấy ổng từ cướp dân mà ra không chứ ai",Hate,Offensive
chuẩn_bị xây nhà nghe chưa thầy,Clean,Offensive
cũng không cao lắm 🤣,Clean,Offensive
trung nút vàng bá dơ,Hate,Clean
"nó nói đúng mà , mà đúng với thanh_niên ở mỹ nhé = ) )",Clean,Offensive
lại một vụ ăn_chia đéo công_bằng : ),Clean,Hate
"ai để_ý cái mẫu hình làm logo đại_diện băng_đảng thằng vin "" vượn "" nó nét tương_đồng với cờ đám giặc cộng_sản trung quốc không ? : vậy éo biết team designer tụi nó nghĩ cl gì nữa : 3",Hate,Offensive
nhỏ này ranh_con nhóm dư_luận viên nhà_nước ấy mà . cứ ai đưa tin ji thì nó bay vào nói bất_chấp đúng hay sai . ăn lương phải vậy bất_chấp dân đói_khổ . nó đâu đứng về phía công_lí . nhóm tụi nó cả vào trăm đứa ăn lương vài triệu để vậy . làm nhẹ dư_luận khi ai đó đụng đến người chi lương nó .,Hate,Offensive
"1 năm sau đọc cmt bạn , vẫn còn mắc cười chị 3 = )",Clean,Offensive
chị dễ_thương qa minh hiếu ơi . e iu chị chị duyên dễ sợ,Clean,Offensive
"mấy ông người anh từ sân_bay về hiên_ngang vào điện_máy xanh đeo khẩu_trang đâu ? đeo khẩu_trang thì giữ được cái mạng chứ , tưởng giàu_có với lắm tiền thích làm gì thì làm à ?",Clean,Offensive
tao lên 60kg khó vl rồi sao bno lên được 200kg nhờ 🤔,Clean,Offensive
rồi ông chủ nhân_viên thay phiên nhau bơi ốc . .,Clean,Hate
"bộ nào mún ra quyết_định ra , đéo hỏi dân tiếng nào thì bố mày chống luôn !",Offensive,Hate
"mới đọc báo thấy 33 người , vừa đi vệ_sinh vào thấy bệnh_nhân thứ 34 : ) ) thờ tới cản không kịp",Clean,Offensive
"phạm vũ nói dân_trí thấp lại tự_ái . không biết thì ngậm con_mẹ nó mồm đi , còn tinh_tướng . eu liên_minh kinh_tế . còn \ "" trời âu \ "" ở đây đang nói đến vị_trí địa_lý thuộc \ "" châu âu \ "" . đéo phân_biệt được \ "" kinh_tế \ "" \ "" địa_lý \ "" à ? đúng thùng rỗng thì kêu to .",Hate,Offensive
chị ơi . em fb nick anh japans . . chị kết_bạn em chấp_nhận,Clean,Hate
nhắn_nhủ tới cô gái tôi yêu,Clean,Offensive
ジェイ ホープ nói hay thì làm diêu tút bơ kiếm tiền . ở đây nghĩ ra hay lên chém gió rầm_rầm không ra tiền lấp đầy cái bụng kêu đâu ku .,Clean,Offensive
tính tiền,Clean,Offensive
bánh_cuốn vl hehe,Clean,Offensive
trò_đùa đấy à hahaa,Clean,Offensive
yeuu thầy dấu bé ba,Clean,Offensive
toản hoà đây kp ảnh bệnh_nhân thứ 17 đâu,Clean,Offensive
hay vl : vậy,Clean,Offensive
thật_sự nể phục khả_năng phá_hoại băng_đảng này .,Hate,Clean
thường thì những thằng khi giàu lên r sẽ bỏ người phụ_nữ cùng nó vượt qua giông_bão cuộc_đời,Clean,Offensive
tướng chị nhìn biết sang rồi,Clean,Offensive
nguyễn quốc an thứ học_trò lồn,Hate,Clean
quản_lý fanpage không đớp được ga thì ai đớp nữa ? : vậy,Clean,Hate
cmt dau,Clean,Hate
ô thế thằng thớt chưa nghe vụ : chạy 30 tỷ để làm đbqh ah ?,Clean,Offensive
khó quá a hải ưii,Clean,Offensive
cực_kỳ thuyết_phục : ) ),Clean,Offensive
"@ tủn 3k bao nhiu nghệ_sĩ = ] ] linda với don nguyễn còn ai không = ] ] loại 1 hay loại 2 thì cũng đồ giả , đồ nhái , lên phường làm_việc nha = ] ]",Clean,Hate
phan thị mỹ dung like đê dm,Offensive,Hate
mẹ làm cx nói không làm cx nói : ) ) mai đại_hội r đấy sủa đi : ) ),Offensive,Clean
phát_ngôn kiểu đầu đường xó chợ !,Offensive,Clean
em dang noi day e a,Clean,Hate
chào abe nhận lì_xì nè,Clean,Hate
"đảng tên gì cũng ok , lo dân trên hết ok",Clean,Hate
chơi xong r hả thầy,Clean,Offensive
phải công_nhận gia_đình anh độ rất qui_củ_từ cách xin phép tùng được dạy lẫn cách xin phép mẹ anh cũng rất hay .,Clean,Offensive
nghe vẻ vô_lí mà_lại thuyết_phục a ạ = ) ),Clean,Offensive
check trên web thì vẫn thấy game on mà aloo,Clean,Hate
trường ronaldo con dân tiền nó khác dân_thường,Clean,Hate
liêm_sỉ đáp thùng rác rồi,Clean,Offensive
35 : 25 td giác_ngộ lí_tưởng đảng,Clean,Offensive
nhìn muốn ăn sạch luôn ák 😂 😂,Clean,Offensive
như con bóng dạ . : ) ),Offensive,Clean
đợi công_an hay cái gì đó pháp_lí nhà_nước á,Clean,Offensive
mấy ảnh đi phượt kiểu kiểu hàn quốc ấy nhờ không,Clean,Offensive
lên top 🤣,Clean,Offensive
như quỳnh bận_rộn quá các cạu tui 🤧 🤧 hẹn các cạu ra tết hỉ : ),Clean,Hate
dislike nó hiểu cảm_giác họ 😂 😂,Clean,Offensive
"lại "" vỏ quýt dày móng tay nhọn "" đây ! 🤣",Clean,Offensive
mấy người tận_tâm với đất_nước với dân_tộc,Clean,Offensive
tại vì đúng quy_trình nó thế : vậy,Clean,Hate
minh nhật nguyễn_vậy còn người lên fb đòi bảo_vệ chế_độ thì thành_đạt hả bạn ? với cả thước_đo về thành_đạt bạn dựa trên tiêu_chuẩn nào ?,Clean,Offensive
được anh ưi,Clean,Offensive
trơi ơi giờ mới xem chi này mến ghê xem hài vui_vẻ ghê_😂,Clean,Offensive
tý trương ghét nhỉ,Clean,Offensive
"cứ nhìn cụ trần dần thấy vui_vẻ rồi , tin hay không tin không thành vấn_đề , nghe vui , nhìn ông dể mến , có_nghĩa_là ông không làm_phiền_hà ai cả , chúc cụ luôn vui_khỏe",Clean,Offensive
cái này thì được này .,Clean,Hate
trần diên dưỡng cái ghế vl đấy,Offensive,Clean
nhìn sếp ngon vl,Clean,Offensive
"dân phát_hiện cục cứt lạ sắp ra , báo_cáo câpm trên , cấp trên bảo chờ kinh_phí mới dc ỉa",Clean,Hate
rồi em gửi bảo_hành apple ai sửa đây 💔,Clean,Hate
"mua xong rồi ad ơi , bg chỉ em chỗ xài đi : )",Clean,Offensive
giọng nói giống đàng_bà thiệt,Clean,Offensive
chỉ thế này mới đủ sức răn_đe_😒,Clean,Offensive
đóm mạnh vô cùng luôn ☻,Clean,Hate
best xạo lol ý,Offensive,Clean
má ba ơi giúp con chén,Clean,Offensive
võ_công hoàng cái lon má,Offensive,Hate
cực_kì thuyết_phục 😆,Clean,Hate
sang vnam đừng làm như thế nhé các idol 😌,Clean,Offensive
cây nè đập_hộp đi thầy,Clean,Offensive
"bóng , kèo , rung bố nào đang vướng sâu thì tôi khuyên một câu thôi , bớt tí thời_gian tìm bảo lyon sẽ mấy cách các bố về bờ đấy . để tôi tag hộ anh_em trần quốc bảo",Clean,Hate
nghiệp tiết ơ 😂,Clean,Offensive
gửi rồi ai đọc ? ai xử_lý ? à mà ai quan_tâm không mà gửi ? nếu mà quan_tâm đến dân thì dân chẳng phải gửi .,Clean,Hate
thương thầy em < 3,Clean,Hate
năm lê nguyễn thu hằng dm vô cùng luôn bar con đeo khéo chưa được 1p giật tung l : ) ),Offensive,Clean
dép bây_giờ á,Clean,Offensive
cái này nhai đi nhai_lại quài chán vl ấy,Clean,Offensive
hài thế 😂,Clean,Offensive
ng giàu ngta lại ước dc nghèo để mặc cái qqe ấy . .,Clean,Hate
cô nói hay quá,Clean,Hate
bố đéo rảnh tiếp_chuyện vs acc clone,Offensive,Clean
đíu tin được luôn = ),Clean,Hate
austin ames muốn ăn gì mà nói kiểu đó : ),Clean,Offensive
tiên_tri vũ_trụ ? bác nào biết giải_thích em với ! e không hiểu gì .,Clean,Offensive
tháng 7 - 8 củ mà ăn bát mì siêu to khổng_lồ với cua hoàng đế tôm alaska : ( khổ_thân anh mình quá,Clean,Offensive
nhớ lại cái lúc xem stream anh kể cái này vl,Clean,Offensive
quần như c *,Offensive,Clean
chi ơ đâu vây chi,Clean,Offensive
